-0.706341,-0.230131,4.542491,4.966064,0.440766,1.193653,2.704204,0.985493,0.774809,0.094447,0.430527,0.133586,
-0.353955,-0.149131,4.390248,4.105657,0.287790,1.086715,2.783469,1.093475,1.032134,0.096010,0.257293,0.147404,
0.023935,-0.926482,4.693673,4.440391,-0.634245,0.888141,3.206334,1.154056,0.976570,0.077447,0.421404,0.084657,
-0.044902,-0.834103,4.604537,3.494431,0.135306,1.449827,2.451303,1.830781,0.735912,-0.120537,0.510978,0.097353,
-0.022276,-0.230061,3.750353,2.544249,0.755369,2.444016,3.042607,1.247574,0.408386,-0.174480,0.574347,0.092213,
0.257796,-0.299378,3.507343,3.043233,0.472989,2.315522,2.954220,1.255344,0.199038,-0.107988,0.491873,0.101780,
0.380186,-0.173454,3.441118,3.453039,0.714315,2.195870,2.648039,1.155470,0.083508,-0.085105,0.403419,0.135541,
1.039198,-0.004013,2.946395,3.668964,1.309281,1.303368,4.132967,0.823457,0.035472,-0.344220,0.163219,0.256059,
1.859638,-0.292455,3.052151,3.073980,1.798748,0.921102,4.684201,0.577408,0.178176,-0.656199,0.099622,0.278610,
2.272084,-0.997935,3.222025,2.183367,1.321277,2.140927,3.426862,1.347146,0.051939,-0.656076,0.041469,0.221222,
3.058429,-1.182846,2.362650,2.373656,1.285360,2.178540,3.318384,1.317013,0.211079,-0.729940,0.014480,0.202944,
3.921504,-1.122844,1.000443,2.927487,1.157909,1.931158,3.413912,1.061028,0.539466,-0.726838,-0.028020,0.181366,
4.016764,-1.417385,1.353596,2.653725,1.669263,1.459002,3.543032,1.523172,0.181705,-0.552700,-0.070608,0.140159,
4.235322,-1.725390,1.319250,2.674081,1.983332,1.024666,3.731419,1.628442,0.140042,-0.475839,-0.135352,0.135179,
4.720923,-1.860335,0.977999,3.407077,2.268247,1.142364,3.180730,1.878892,-0.020045,-0.573527,-0.052454,0.143327,
4.622074,-1.698292,0.511407,4.209294,2.285348,1.225847,2.997879,1.871891,-0.072250,-0.633315,0.019063,0.161841,
4.641297,-1.520217,-0.393934,5.925396,1.988209,0.936682,3.207132,1.596622,-0.108886,-0.754765,0.257553,0.158116,
4.727359,-1.648744,-0.005633,5.446082,2.598292,0.821766,3.024153,1.956992,-0.130084,-0.768890,0.131824,0.194560,
5.167521,-2.124872,0.437583,4.716258,3.119653,0.534157,2.889176,2.348718,-0.088325,-0.790922,0.012501,0.199023,
4.914936,-2.011716,0.744853,4.749771,3.361592,0.951094,2.298469,2.715389,-0.201111,-0.768851,0.025391,0.194276,
4.897501,-2.120795,0.943078,4.671758,3.603147,0.902579,2.237799,2.813618,-0.254754,-0.807320,0.037927,0.201830,
5.296572,-2.549611,1.059419,4.297409,3.541794,0.734157,2.383551,2.745832,-0.145753,-0.838626,0.012283,0.198655,
5.036017,-2.251174,1.290348,4.106969,3.588765,0.433171,2.409241,3.233298,-0.170878,-0.893212,-0.054292,0.176503,
5.015414,-2.342061,1.643936,3.841631,3.648342,0.061455,2.466718,3.747540,-0.237488,-0.971219,-0.101719,0.153554,
4.662991,-1.779550,1.506593,4.076853,3.450725,0.435313,2.431710,3.875409,-0.411861,-0.923538,-0.079353,0.138865,
4.664972,-1.838179,1.438028,3.903501,3.459170,0.552575,2.436686,3.751181,-0.434246,-0.938285,-0.064965,0.143646,
4.904767,-2.139789,1.487203,3.924479,3.353978,0.351247,2.813439,3.316957,-0.357275,-0.947477,-0.084911,0.167694,
4.755329,-1.712458,1.122503,4.140419,3.046670,0.753165,2.687681,3.236960,-0.311874,-0.928636,-0.085871,0.166259,
4.705584,-1.573551,0.934193,4.302654,2.741267,0.737088,2.810407,3.095272,-0.279316,-0.915620,-0.107227,0.160840,
4.926138,-1.820595,1.407716,3.987153,2.896701,0.571624,2.891366,2.968338,-0.258140,-0.888384,-0.110724,0.145231,
4.831850,-1.876733,1.787062,3.504914,3.098599,0.505540,2.842709,3.030963,-0.350509,-0.850226,-0.122838,0.135014,
5.164519,-2.277937,2.514369,2.790172,3.159598,0.585208,2.696259,3.059027,-0.452105,-0.764244,-0.130366,0.095139,
4.773908,-1.982148,2.856355,2.699609,3.206176,0.920344,2.604407,2.938145,-0.454242,-0.631488,-0.128240,0.062894,
4.712654,-1.682083,2.864623,2.708051,3.207607,1.154441,2.324322,2.811551,-0.215628,-0.443586,-0.196307,-0.007325,
4.981331,-0.758991,2.013894,1.256702,3.913727,1.964036,1.790396,2.045499,-0.137799,-0.219851,-0.082232,0.019868,
4.240711,1.100088,0.840241,-0.761530,4.676094,2.259548,1.806273,0.805870,0.658724,-0.170901,-0.138049,0.070405,
3.389844,1.266353,1.166722,-0.881498,4.118238,2.142991,2.329226,0.952132,0.811014,-0.449007,-0.067146,0.120337,
3.139186,0.904268,1.595626,-0.160936,3.149689,1.618650,2.913127,1.408784,0.288057,-0.285321,-0.003679,0.124179,
3.178018,1.208607,1.973256,0.411069,2.263717,0.691723,2.736511,1.144042,0.728722,0.037042,0.238607,0.096233,
2.703695,0.683539,2.050378,1.982978,1.203230,0.969125,3.272624,0.468066,1.364742,-0.462857,0.387634,0.099771,
2.889916,1.073371,1.909346,1.848563,1.523510,1.559330,3.777586,0.217925,1.005259,-0.582682,0.320253,0.099779,
4.163241,2.016401,2.072840,0.844815,1.410872,1.089610,2.837959,-0.111442,0.833327,-0.049947,0.224362,0.114527,
4.939221,2.226063,2.143512,0.603326,1.516191,0.658013,2.237238,-0.248745,0.400838,-0.004178,0.216045,0.154421,
5.805782,3.012823,2.025771,1.060381,1.478951,0.110830,1.598690,0.067113,-0.246696,0.197797,0.222502,0.111184,
6.090359,3.125899,1.935768,1.524305,1.156432,-0.458541,1.487717,-0.424009,-0.207518,0.100462,0.237924,0.106997,
5.699332,3.571016,2.153641,2.055026,1.128293,-0.239190,0.235810,-0.258059,-0.197952,0.122178,0.174653,0.065129,
5.962873,3.716093,2.193445,2.369874,1.225675,-0.342018,0.165941,-0.327642,-0.018695,0.024953,0.100261,0.036319,
6.211588,3.598803,2.390110,1.665522,2.033113,-0.433887,0.366927,-0.056232,-0.164572,-0.110375,-0.060891,0.019418,
6.501085,3.758623,2.862841,1.110640,2.308054,-0.743814,1.183286,-0.203002,0.000053,-0.213043,-0.281938,0.022564,
5.686752,4.254451,2.628663,1.361150,1.621224,-0.331350,0.459594,0.211595,-0.346654,-0.652542,-0.151656,-0.017452,
5.403305,4.532657,3.192787,1.122461,1.542072,-0.015788,0.238224,0.217451,-0.561032,-0.502511,-0.102182,-0.037535,
5.524263,4.800434,3.595407,0.699534,1.535589,-0.333147,0.549155,-0.165659,-0.660849,-0.434649,-0.197356,-0.038336,
5.272513,4.649325,3.967641,1.593443,2.046153,-0.507055,0.453315,-0.250422,-0.765044,-0.276301,-0.202549,-0.037972,
5.484737,4.558536,4.148103,0.729024,1.945949,-0.378230,0.707591,-0.059245,-0.819961,-0.552170,-0.260965,-0.056390,
5.199246,4.552558,3.672556,1.105591,1.701860,-0.065663,0.716173,0.086235,-1.120771,-0.630294,-0.194554,-0.065830,
5.525385,4.329189,4.040158,0.791489,2.140572,-0.412113,0.730237,-0.155571,-0.913377,-0.602546,-0.251044,-0.028065,
5.298897,4.637826,3.657162,1.331569,1.901390,-0.459407,0.498677,0.040078,-0.883140,-0.761002,-0.176027,-0.048424,
5.371659,4.547490,4.175007,2.002150,2.136288,-0.283788,0.962940,0.134434,-0.937561,-0.536994,-0.206960,-0.061124,
5.081579,4.236680,4.574058,2.322133,2.265892,0.167156,0.809800,0.163405,-1.078175,-0.275794,-0.156927,-0.083949,
4.956849,4.481663,5.037160,2.021276,2.411264,0.260680,1.107935,-0.201690,-1.341538,0.261195,-0.286660,-0.091641,
4.617003,4.809817,4.894948,2.240668,2.437992,0.199375,0.589172,-0.079372,-1.173797,-0.032580,-0.253089,-0.085683,
4.588825,4.688645,4.803875,2.484126,2.368841,0.379147,0.110416,-0.192306,-1.107636,-0.167221,-0.238066,-0.092552,
4.518932,4.520808,4.541294,2.783484,2.331678,1.116751,-0.133499,-0.753645,-0.917134,-0.051979,-0.270644,-0.082328,
4.556838,4.639135,4.821801,2.590524,2.455621,1.022665,-0.366322,-0.658215,-0.827989,-0.199371,-0.281785,-0.091194,
4.604054,4.473395,5.673862,2.019299,2.888987,0.181645,-0.124860,-0.543513,-0.542969,-0.302471,-0.288360,-0.055323,
4.358180,4.225480,5.289497,1.877429,3.235453,0.375151,0.094986,-0.575777,-0.787181,-0.217843,-0.246842,-0.070274,
4.052340,4.190056,4.586860,2.616458,3.201270,0.495361,0.144675,-0.462028,-0.957317,0.092276,-0.183851,-0.070313,
3.990642,3.959543,4.384859,2.948512,2.664491,0.775727,0.450683,-0.544967,-0.930620,0.065016,-0.068947,-0.064015,
3.789717,4.019984,4.130712,2.747027,2.158026,1.280180,0.768622,-0.705792,-0.437116,-0.577259,0.190623,-0.057137,
3.366753,3.604400,4.378830,2.417455,2.807915,1.744194,0.729590,-0.565228,-0.381322,-0.256870,0.206416,-0.064105,
3.266551,3.196776,4.669996,2.730787,2.780302,1.749502,0.414405,0.075492,-0.408989,0.057491,0.096255,-0.082216,
3.244021,2.846147,4.367732,2.609360,2.881966,1.244913,0.355146,0.111180,0.136522,0.053042,-0.024121,-0.043464,
3.148490,3.193524,3.745799,3.111336,2.365076,0.965790,0.680499,-0.466969,0.265550,-0.213167,0.129912,-0.039084,
2.976748,2.914710,3.348354,2.523015,2.371097,1.030987,1.542577,-0.819295,-0.392409,-0.063288,0.299166,-0.035056,
2.839411,2.345904,3.080130,2.414326,2.517154,0.517005,2.443449,0.104036,0.096519,-0.038828,0.197282,0.039825,
2.640568,2.677375,2.653977,2.857688,1.465981,0.331049,1.260270,0.749637,0.109197,-0.290548,0.192256,0.005667,
2.701204,2.617311,2.488881,2.564055,0.905731,1.238038,0.748547,-0.529482,0.151644,-0.110655,0.160533,-0.026687,
2.860214,1.935585,3.011834,2.764908,1.206685,0.589783,1.490870,-0.660286,-0.269789,-0.147167,0.199312,-0.037504,
2.716729,1.942480,3.146719,1.738760,1.882917,0.997667,2.144550,-0.459874,-0.449114,-0.300934,0.329922,0.006355,
2.872243,1.883308,2.924292,1.156805,2.950692,1.057230,1.380913,-0.397676,0.246707,-0.573830,0.260106,0.067032,
2.990435,2.281472,2.709873,2.042700,2.572659,0.314745,0.999306,-0.719898,0.486493,-0.506439,0.332372,0.023359,
2.724954,2.354571,2.336758,1.691666,2.337648,0.925379,1.599505,0.093470,0.441382,-0.427715,0.370232,0.028940,
2.480066,2.132104,2.113999,1.240791,3.088406,2.312451,1.151792,0.917073,0.354520,-0.205801,0.180945,0.053116,
2.498557,2.315870,2.806087,1.759842,2.284342,1.364727,0.978406,0.911223,0.393968,-0.013005,0.008427,0.033006,
2.592151,2.397358,2.767867,1.906103,2.371160,0.368554,1.444404,0.337643,0.209321,0.117877,-0.032183,0.039017,
2.344637,2.306582,2.351467,2.047765,2.483864,0.991030,1.266131,0.687293,0.132437,-0.008206,0.368528,0.030064,
2.495827,2.295103,2.426542,2.184716,1.767320,2.271307,1.300039,0.276826,0.348430,-0.151848,0.410289,0.046807,
2.329297,1.739386,2.464724,1.970850,2.624434,1.393944,1.808999,0.731123,0.559989,0.225338,0.176513,0.093830,
2.289884,1.856198,2.884258,2.306050,2.268911,0.621812,1.762913,0.119451,0.489084,0.492371,0.320757,0.057621,
2.295060,1.850623,2.969919,2.175110,1.873661,1.604710,1.592402,-0.270295,0.595417,0.577247,0.333039,0.043499,
2.247830,2.110343,2.442228,2.022606,2.465499,1.237039,0.561505,0.149256,0.636758,0.189427,0.378516,0.027098,
2.090240,1.845545,2.373984,1.551079,1.919371,1.264255,0.958416,0.561155,0.936281,-0.092792,0.182509,0.054598,
1.689162,2.080226,1.931462,1.570421,1.721673,1.430750,0.852181,-0.518888,1.271917,-0.114478,0.361761,-0.021268,
1.581770,1.953226,1.989015,1.957282,2.493749,1.280873,0.667807,-0.614884,0.905726,-0.252897,0.281082,-0.004591,
1.746942,1.533971,2.047226,1.810084,2.293249,1.338708,1.073903,0.418552,0.373379,-0.161062,0.105114,0.063729,
1.864658,1.533214,2.007299,1.724073,1.762738,0.879389,0.477139,0.581650,-0.255214,0.080586,0.397584,0.009719,
-0.138449,-0.308950,-2.649598,-0.082588,-0.167107,-0.796395,0.025907,-0.009604,-0.128117,0.028520,0.014927,0.002666,
1.616529,1.373262,2.175441,1.226350,0.226186,0.444218,1.356068,0.673502,0.297044,-0.137739,0.274523,0.034211,
1.728828,1.593118,1.730785,1.191683,0.287915,1.583672,1.386418,0.844535,1.132263,-0.245916,0.410192,0.019108,
1.489323,1.632411,1.613416,0.911417,1.169029,1.464554,0.976740,0.378890,0.693249,0.079744,0.335707,0.033910,
1.584732,1.437884,1.431651,0.995886,2.230773,0.456203,0.095535,0.646661,1.152237,0.098787,0.005274,0.052557,
1.858648,0.995085,1.673721,1.995022,2.371082,-0.619398,-0.620862,0.561861,1.339783,0.140268,-0.089244,0.011516,
1.828350,0.422838,0.940378,3.329186,1.531546,-1.255617,-0.535392,0.252215,1.721889,-0.395951,-0.263812,0.006055,
1.676837,0.217082,0.575910,4.045431,2.310314,-1.292752,-0.813895,1.051916,1.544530,-0.507987,-0.057138,0.088531,
1.617939,-0.849666,1.553536,4.238520,3.187088,-1.450564,-0.855113,1.406576,1.544730,-0.368603,-0.024883,0.117981,
1.185413,-1.133223,2.010442,4.412922,2.591691,-1.345214,-0.054076,1.336760,1.706191,0.025506,0.001576,0.053422,
0.798398,-1.251651,2.695186,4.521247,1.722174,-1.370545,0.261234,0.763055,1.667399,-0.037220,-0.059215,0.072102,
0.399090,-1.295264,2.708336,4.560269,0.995229,-0.902329,0.513399,0.388984,1.375334,0.083938,-0.230285,0.137634,
-0.022643,-0.999947,2.627213,4.527913,0.394314,-0.046463,0.520873,0.318533,1.242927,0.098496,-0.174546,0.169140,
-0.040213,-1.162677,2.874749,4.110040,1.585491,-0.183647,0.099298,0.899753,1.281263,0.217958,-0.235206,0.117758,
0.351115,-1.179452,2.394409,3.423456,1.007295,0.064977,-0.007005,1.216746,1.242985,0.259787,-0.262694,0.092158,
0.428955,-1.520544,2.880318,4.988163,0.471309,0.470829,0.683825,0.848030,1.255578,0.174578,-0.155536,0.123108,
0.066207,-1.338347,4.315532,4.871264,0.036469,0.362121,0.492526,1.313559,1.481709,-0.217311,0.134153,0.102048,
0.134426,-1.034353,4.261621,4.344655,1.199676,0.573645,1.168305,1.270402,1.915373,-0.209878,0.367864,0.052473,
0.360462,-0.245934,4.171476,4.877523,1.662074,1.037821,1.350724,1.052679,1.932149,-0.158856,0.046041,0.210597,
1.008967,0.225311,4.350292,4.779187,2.057402,0.953647,1.136479,1.166972,1.500033,-0.188419,-0.156242,0.227011,
0.879736,0.166498,3.901571,4.816939,1.489785,-0.174468,2.268226,1.176834,0.735114,0.248345,0.183218,0.095817,
0.951043,0.595973,3.656554,4.813981,1.011106,0.616690,2.338604,1.314126,0.573175,-0.009577,0.319749,0.129357,
0.487460,0.184622,3.933041,4.865246,0.639720,1.242164,1.820133,1.737033,0.687033,-0.192010,0.304407,0.210572,
0.637522,0.435254,3.556858,4.603373,1.065460,1.043515,2.101666,1.480515,0.872368,-0.236975,0.210432,0.213056,
0.639932,0.558846,3.139160,4.466634,1.255318,0.855170,2.503995,0.850245,1.311672,-0.144103,0.203850,0.157970,
0.702785,0.217245,2.903987,5.341794,0.986498,1.130994,2.012090,1.396037,0.892836,-0.118539,0.155609,0.192675,
0.640108,-0.266645,2.949955,5.986143,0.975219,0.683401,1.821314,1.879912,0.607673,0.051044,0.192793,0.171510,
0.503680,-0.538934,3.495404,5.530364,0.188342,1.311279,1.784074,1.378138,1.021785,0.105374,0.129550,0.131028,
0.680358,-0.463039,3.169384,5.524232,0.300958,1.271958,1.876741,1.336610,0.969005,0.138755,0.108699,0.128483,
0.691293,-0.502654,3.242141,5.403148,0.153668,1.217596,2.074090,1.318785,0.769606,0.261304,0.324318,0.050955,
0.503569,-0.208673,3.062945,5.381098,-0.033763,0.559947,2.862199,1.282005,0.795914,0.165212,0.428197,0.021726,
0.160079,-0.130156,2.668157,5.414610,-0.113900,0.650096,2.829577,1.554180,0.793160,-0.026978,0.337258,0.081132,
0.282083,-0.055184,3.064279,4.476215,0.237478,1.611976,1.807466,1.582301,1.213924,-0.372067,0.414124,0.128155,
0.254060,-0.267652,3.584961,4.241761,0.079326,0.933294,1.644607,1.913419,1.496319,-0.337417,0.452553,0.075656,
0.271163,-0.586290,3.657637,4.790940,-0.106349,0.117895,2.852070,1.573613,1.166982,0.000920,0.267311,0.090144,
0.464260,-0.426308,3.313623,5.215448,-0.168490,0.149907,3.268058,1.238253,0.880504,0.115116,0.197733,0.099473,
0.611383,0.106757,3.007457,5.081237,-0.729696,1.500571,3.252172,1.012555,0.595400,0.142540,0.157443,0.137071,
0.703480,0.053180,2.853366,4.374947,0.260027,1.369866,3.236112,1.134757,0.473960,-0.043130,0.181013,0.175626,
0.540993,-0.328230,2.826363,3.563025,0.985235,0.283090,2.868000,2.234983,0.744556,-0.265467,0.407329,0.109496,
0.856165,-0.281723,2.801446,3.542689,-0.059718,1.198231,2.753144,2.099928,0.710024,-0.039986,0.253297,0.078403,
0.814805,0.139029,3.023482,3.769449,-0.614804,1.190551,3.078626,1.737432,0.599376,0.081486,0.204739,0.088711,
1.336612,-0.250292,2.889645,4.149205,-0.637277,1.609523,3.133488,1.622367,0.149898,0.164637,0.103559,0.097127,
1.602066,-0.271409,2.503263,4.445121,-0.516995,1.777036,3.463407,1.333805,0.054974,-0.066818,0.088811,0.109694,
1.457526,-0.231931,2.424299,4.129207,0.637815,0.994698,3.950824,1.315390,-0.119072,-0.314444,0.154534,0.173998,
1.495560,-0.422797,3.197317,3.277682,0.962036,2.325756,3.043638,1.555476,-0.470497,-0.298279,0.156866,0.215764,
1.660077,-0.902968,3.138824,2.729149,0.630421,3.310719,2.341850,1.636564,-0.174935,-0.263825,0.282344,0.168103,
2.203793,-0.320620,2.307926,3.256841,0.638839,3.028483,2.892113,1.307216,-0.165355,-0.438718,0.207637,0.179556,
2.718552,-0.083758,1.847668,3.580739,0.588513,2.273033,3.226661,1.361605,0.454052,-0.673069,-0.026109,0.153303,
3.153713,-0.637477,1.846655,3.421981,1.403976,1.518747,3.343881,1.474111,0.431890,-0.528329,-0.218523,0.131927,
3.471044,-0.729272,1.349600,3.315270,1.567588,1.415265,3.554767,1.337147,0.413219,-0.487358,-0.180447,0.097354,
4.056594,-1.370256,1.377456,2.830456,0.853342,2.605630,3.326567,1.076070,0.240759,-0.235149,-0.130176,0.081558,
4.304718,-1.602881,1.475295,2.201543,1.688722,2.112050,3.244863,1.626883,-0.044855,-0.416055,-0.007829,0.104594,
4.433235,-1.723247,1.488832,2.338595,2.389883,1.741535,2.965287,2.135318,-0.463238,-0.527125,0.141656,0.117502,
4.705270,-1.435804,0.315580,3.510343,2.064440,1.902321,2.727323,2.220573,-0.292156,-0.506555,0.060392,0.117987,
4.865668,-1.341840,-0.565681,4.217144,1.761230,1.629363,3.023496,2.073934,-0.084938,-0.558542,0.030413,0.111385,
4.935866,-0.942385,-0.903470,4.165767,2.773552,1.204675,3.150675,1.724822,0.030446,-0.635461,0.095199,0.127952,
4.963595,-1.118967,-0.454223,3.791072,3.691634,0.743616,3.268078,1.655441,-0.001848,-0.520381,0.003633,0.141280,
4.780110,-1.291899,0.073975,3.643851,4.074332,0.410498,3.401325,1.662050,-0.103639,-0.367195,-0.082017,0.144990,
4.642431,-1.227240,0.407634,3.521212,4.067031,0.244788,3.289988,2.257041,-0.209978,-0.468512,-0.143609,0.168944,
4.623922,-1.382252,0.577751,3.527164,3.667106,0.586167,2.991023,2.592585,-0.234781,-0.546957,-0.106282,0.146231,
4.818474,-1.786567,1.055861,3.565591,3.680799,0.924198,2.609843,2.814045,-0.383628,-0.567107,-0.006122,0.119903,
4.931992,-1.965969,0.805622,3.986819,3.261403,0.769926,3.118175,2.352601,-0.281975,-0.553415,0.004542,0.132802,
4.909344,-1.955811,0.136720,4.768278,2.512418,0.550672,3.732835,1.830282,-0.165026,-0.658402,0.101208,0.133295,
5.209181,-1.685684,0.007406,4.961632,2.433480,0.489675,3.682056,1.936712,-0.096359,-0.778913,0.080700,0.133854,
5.018623,-1.636853,0.219260,4.761425,2.538141,0.645693,3.480295,2.096240,-0.149819,-0.759038,0.036661,0.141536,
4.615419,-1.737202,0.792618,4.464941,2.634457,0.571794,3.514787,2.222034,-0.310189,-0.660888,0.005663,0.133055,
4.697166,-1.946910,0.993057,4.132884,2.851482,-0.165796,4.156860,2.023244,-0.333134,-0.615801,-0.055882,0.149187,
4.495265,-2.028628,1.118715,4.102948,2.901098,-0.376867,4.363373,1.865266,-0.424019,-0.574847,-0.068065,0.162365,
4.453058,-1.919006,1.375088,3.264760,2.819140,0.270422,3.691233,2.142772,-0.472490,-0.409124,-0.067914,0.100266,
4.450774,-1.587187,1.076248,2.962352,2.978017,0.641123,3.383742,2.270103,-0.616397,-0.388373,0.013788,0.075763,
5.078074,-0.765738,0.145455,2.525809,3.819427,1.582075,3.093442,1.547963,-0.642460,0.044920,0.069476,0.017865,
4.803140,-1.488023,1.067836,2.784313,2.606188,2.764649,2.646263,0.686272,0.027127,0.074959,-0.078020,0.026848,
4.393669,-1.529229,1.285453,2.475759,3.144484,2.388320,2.801216,0.242391,-0.007880,0.270338,-0.022853,0.062328,
3.626414,-0.011442,1.230534,0.474952,4.008845,1.909132,3.438953,0.440048,-0.357457,0.420085,-0.174481,0.127719,
3.235340,0.761110,1.633596,0.642759,3.388424,1.908529,3.396666,0.513756,0.082070,-0.070299,-0.263270,0.158135,
3.267031,0.195685,1.559055,1.367042,3.301502,1.889020,3.228610,0.426715,1.010111,-0.430441,-0.147908,0.225843,
2.374219,0.254532,2.507954,0.480054,3.386022,1.555728,3.358980,0.899124,0.450693,-0.052478,0.034077,0.209193,
1.983581,0.780319,3.011890,0.839518,2.896254,1.061350,3.360607,0.428683,0.701647,0.326452,-0.056155,0.156314,
2.865411,0.515641,2.745911,1.160367,2.939599,1.213740,3.082141,-0.053869,0.630818,0.469567,0.049714,0.146522,
3.849946,0.568351,2.764550,1.614827,2.268850,1.348984,2.157388,0.210167,0.446309,0.081782,0.245711,0.131976,
5.015773,1.672389,2.085624,0.956897,2.462010,0.494227,2.055058,0.138668,-0.022212,0.075049,0.224065,0.167137,
5.697534,2.441686,1.528601,0.559655,2.620825,0.270408,1.812006,-0.669626,-0.437682,0.580409,0.303128,0.164842,
6.096505,2.626746,1.436181,1.447413,2.478493,0.153760,1.434725,-0.479162,-0.524827,0.519228,0.330016,0.103150,
6.038412,2.869206,1.297490,1.667806,2.281726,-0.058343,0.854532,-0.435637,-0.431029,0.453064,0.289128,0.082680,
5.865100,3.171988,1.707190,1.971294,2.332716,-0.601540,0.334815,-0.715516,-0.428127,0.556465,0.225873,0.066408,
